Date,const,lag10,lag21,lag63,coef_sum
2023-07-27,2.039221614595445e-05,0.0077243489075220495,0.020869527402142596,0.7615569256372509,0.7901508019469154
2023-07-28,2.0378283895692552e-05,0.007596564342002291,0.02195538514399986,0.7603569008556176,0.7899088503416197
2023-07-31,2.0361506676705468e-05,0.00736654656554764,0.023140813053654435,0.7591075039990617,0.7896148636182637
2023-08-01,2.0335500945169482e-05,0.007056491103812047,0.024575217125386226,0.7577716994445034,0.7894034076737017
2023-08-02,2.030648840215231e-05,0.006700251399042727,0.026070609172656307,0.7564051020386187,0.7891759626103176
2023-08-03,2.028872178518275e-05,0.006410140122801115,0.02753977000643705,0.7549708446696985,0.7889207547989368
2023-08-04,2.027531152613718e-05,0.0062481514029337215,0.028820484867652863,0.7535190773463234,0.7885877136169099
2023-08-07,2.0261696290104914e-05,0.006225484956416685,0.02978843067249197,0.752235078573151,0.7882489942020596
2023-08-08,2.0255031964275477e-05,0.006270194168221652,0.030694644822744116,0.7508929431949216,0.7878577821858874
2023-08-09,2.0254930892777023e-05,0.006156524812974611,0.03166400364455231,0.7494906611856915,0.7873111896432184
2023-08-10,2.0275512309646608e-05,0.006056506096780807,0.032967385701014595,0.7474882514100176,0.786512143207813
2023-08-11,2.030784106472633e-05,0.006002234442360581,0.034330293461512514,0.7452460402040813,0.7855785681079543
2023-08-14,2.0312675983598048e-05,0.005997449121342528,0.03533027183651233,0.7437098516482992,0.785037572606154
2023-08-15,2.03119439905375e-05,0.005986427123111551,0.03630060985314944,0.7422082307119127,0.7844952676881737
2023-08-16,2.0311417216891412e-05,0.006153411860197772,0.037089969805244344,0.740724858977964,0.7839682406434061
2023-08-17,2.0304923943442426e-05,0.006325550127068501,0.03797656999313012,0.7390557661598914,0.7833578862800901
2023-08-18,2.0283437081530205e-05,0.006432065281828284,0.038558589204124624,0.7379636744453555,0.7829543289313083
2023-08-21,2.0258853231301406e-05,0.006422862552718789,0.039412661952600285,0.7366694572145782,0.7825049817198972
2023-08-22,2.0225928355758475e-05,0.006479648517786558,0.04009573836570743,0.7356139655194529,0.7821893524029468
2023-08-23,2.0203276694928576e-05,0.006709225679248452,0.04076591474112544,0.7342454496288356,0.7817205900492096
2023-08-24,2.017877804666026e-05,0.006944081332486932,0.041388810352217115,0.7329904226681562,0.7813233143528602
2023-08-25,2.0144078835248275e-05,0.007085075277634748,0.0421788965216113,0.7316051796210805,0.7808691514203265
2023-08-28,2.0118276438703406e-05,0.007344306017348701,0.04280797997926383,0.7302662737923096,0.7804185597889222
2023-08-29,2.009127160979436e-05,0.007535667059714271,0.04359704189820792,0.7288310073374722,0.7799637162953944
2023-08-30,2.0063592187460724e-05,0.007726853055576244,0.044328131649361224,0.7274453486474389,0.7795003333523765
2023-08-31,2.006370894848992e-05,0.007796558376046401,0.045223097611513816,0.7258845353274357,0.7789041913149959
2023-09-01,2.005500369960661e-05,0.007797950366912016,0.0460010152581985,0.724715475564844,0.7785144411899545
2023-09-05,2.0047052523202977e-05,0.007804132044710314,0.04669314306751733,0.723640525362277,0.7781378004745046
2023-09-06,2.0049387279072707e-05,0.007715019116501444,0.04755968207692629,0.7223287302248118,0.7776034314182395
2023-09-07,2.00723628472302e-05,0.007415854636319354,0.04876412659912496,0.7206327192480702,0.7768127004835145
2023-09-08,2.0076448663289564e-05,0.006930204148276694,0.0503068681622517,0.7188606733853179,0.7760977456958463
2023-09-11,2.006479436475469e-05,0.006565600762475941,0.05151585386476919,0.7174423727149144,0.7755238273421595
2023-09-12,2.005789939021981e-05,0.006183820185345849,0.05268840986658099,0.7159482065435787,0.7748204365955056
2023-09-13,2.0042772540398808e-05,0.005845345161719487,0.05337274010255503,0.7151757239930123,0.7743938092572868
2023-09-14,2.0024939327678814e-05,0.005527091286370809,0.0538603210335429,0.7146827277394959,0.7740701400594097
2023-09-15,2.001329390704694e-05,0.005375500984058097,0.0542629419274038,0.7140804093841187,0.7737188522955806
