Date,cov_US_EQUITY__US_EQUITY,cov_US_EQUITY__INTL_EQUITY,cov_US_EQUITY__US_BONDS,cov_US_EQUITY__INTL_BONDS,cov_US_EQUITY__US_REIT,cov_US_EQUITY__INTL_REIT,cov_US_EQUITY__GOLD,cov_US_EQUITY__BTC,cov_INTL_EQUITY__INTL_EQUITY,cov_INTL_EQUITY__US_BONDS,cov_INTL_EQUITY__INTL_BONDS,cov_INTL_EQUITY__US_REIT,cov_INTL_EQUITY__INTL_REIT,cov_INTL_EQUITY__GOLD,cov_INTL_EQUITY__BTC,cov_US_BONDS__US_BONDS,cov_US_BONDS__INTL_BONDS,cov_US_BONDS__US_REIT,cov_US_BONDS__INTL_REIT,cov_US_BONDS__GOLD,cov_US_BONDS__BTC,cov_INTL_BONDS__INTL_BONDS,cov_INTL_BONDS__US_REIT,cov_INTL_BONDS__INTL_REIT,cov_INTL_BONDS__GOLD,cov_INTL_BONDS__BTC,cov_US_REIT__US_REIT,cov_US_REIT__INTL_REIT,cov_US_REIT__GOLD,cov_US_REIT__BTC,cov_INTL_REIT__INTL_REIT,cov_INTL_REIT__GOLD,cov_INTL_REIT__BTC,cov_GOLD__GOLD,cov_GOLD__BTC,cov_BTC__BTC
2024-06-28,2.5774561315578674e-05,1.6443784989008527e-05,5.745361160900984e-06,3.4917103261307086e-06,1.4258723267307526e-05,1.7103533153120494e-05,1.0436098893410638e-05,4.3275206824848e-05,5.416976780959648e-05,9.277005215271443e-06,4.535475125046205e-06,2.821086049167152e-05,6.106899309587164e-05,3.747350548664314e-05,4.981276948828142e-05,1.1531489574464184e-05,6.6112443060960755e-06,1.6606281841916277e-05,2.0381779336762927e-05,1.4773051369996905e-05,1.1042526709157538e-05,4.594385764749955e-06,8.129676569138387e-06,1.1357109537351527e-05,7.981392206227733e-06,9.83462039784769e-06,6.610873961071265e-05,4.858402511444975e-05,2.670439223766697e-05,1.1757541417876253e-05,0.00010880048616681132,5.872280998799875e-05,8.964836405808017e-05,0.00012326892235487406,4.293079500771242e-05,0.00067948663674754
2024-07-01,2.5099934877205728e-05,1.5457157889668016e-05,6.528842895188523e-06,3.5569271612554223e-06,1.164998976958964e-05,1.5730511436826778e-05,9.966064253334282e-06,4.549860437632158e-05,5.091958174102068e-05,8.720384902355156e-06,4.263346617543433e-06,2.651820886217123e-05,5.740485351011934e-05,3.522509515744455e-05,4.682400331898453e-05,1.2299538204554627e-05,6.570067043940927e-06,1.334118454953139e-05,1.8710087633005025e-05,1.4088708104665598e-05,1.6617121445625305e-05,4.405286841673011e-06,7.089458689320049e-06,1.0566403065283742e-05,7.551705714141649e-06,1.076329895427864e-05,6.56677705350768e-05,4.636638825444727e-05,2.478816204931089e-05,1.3596629668703768e-06,0.00010241041348874287,5.5137334348881844e-05,8.235216342591898e-05,0.00011590074716495298,4.121810170160245e-05,0.0006653637716971462
2024-07-02,2.3872309593991022e-05,1.4726469282742417e-05,5.4421162362371624e-06,2.9545926587207686e-06,9.752355967575018e-06,1.4851932705232968e-05,9.749984323113358e-06,4.808246283075709e-05,4.800345506727816e-05,7.705967590405402e-06,3.7326741980426266e-06,2.4079971566851264e-05,5.400667965684507e-05,3.338148906298485e-05,4.7770117246215624e-05,1.3296731892900812e-05,7.1468595660882975e-06,1.5533290997115722e-05,1.7424570706566692e-05,1.2289952916760648e-05,2.3534278949256443e-06,4.684337989308335e-06,8.33873351625104e-06,9.841253731205554e-06,6.56506371612351e-06,2.6934924512773977e-06,6.688889367422833e-05,4.330343714266656e-05,2.1656521698161854e-05,-2.1602452551060497e-05,9.628108416815898e-05,5.191861039990539e-05,7.865661747809158e-05,0.00010947059107347114,4.603473519917891e-05,0.0007268757192965996
2024-07-03,2.486825989848647e-05,1.4828649803670188e-05,6.38251280275489e-06,3.620033715387686e-06,1.0613518746152179e-05,1.4923009957123312e-05,9.164985263726556e-06,4.01665996850804e-05,4.552342250944365e-05,7.75791965430641e-06,3.850816224730704e-06,2.3222303300186184e-05,5.11568831174828e-05,3.137859971920576e-05,4.2861600155504946e-05,1.3159926458992936e-05,7.157722829790695e-06,1.53558811700407e-05,1.6881106436603068e-05,1.155255574175501e-05,-4.125829133697166e-07,4.695735209966697e-06,8.34033682453972e-06,9.584699325498131e-06,6.171159893156099e-06,7.859473128702659e-07,6.373698789819223e-05,4.127831924693512e-05,2.035713039627214e-05,-2.3302750252080434e-05,9.088548173844161e-05,4.880349377591106e-05,7.19437538878173e-05,0.00010290235560906287,4.327265108722817e-05,0.0006936861985912925
2024-07-05,2.4524693029663727e-05,1.7106068071977937e-05,7.409277319313622e-06,4.243538441111299e-06,9.856335929843288e-06,1.783316403307822e-05,1.1518389566895937e-05,2.978594649390076e-05,5.152558923469296e-05,1.1179819428609011e-05,5.938066835137196e-06,2.149703290006298e-05,5.858146160127919e-05,3.7501918086309266e-05,1.831033597547774e-05,1.4100629069989893e-05,7.760151068503454e-06,1.428678291941783e-05,2.053919017854626e-05,1.4422945142458682e-05,-1.017108982215037e-05,5.029376522027709e-06,7.751806242890185e-06,1.1795214810978929e-05,7.926067253702751e-06,-5.0956176354217204e-06,5.992538419394877e-05,3.840278057174589e-05,1.8831421507543736e-05,-2.106921954683055e-05,9.80416100812492e-05,5.5495088675791356e-05,4.1217155860614584e-05,0.0001040673173864633,2.052770032883553e-05,0.0007073804706632832
2024-07-08,2.533631686462849e-05,1.818193592552938e-05,8.8280098383867e-06,4.432422517617451e-06,1.032432353716732e-05,1.859543191056509e-05,1.577877202460862e-05,5.744173462272864e-06,5.036974160146248e-05,1.2224704865209979e-05,5.990144284722203e-06,2.1182652852321667e-05,5.6753675459091434e-05,3.98110193995609e-05,-3.279832530245081e-06,1.4775259824810106e-05,7.656488498868575e-06,1.429414770388986e-05,2.0802181873210555e-05,1.7598577578618054e-05,-2.7723273201150625e-05,4.8137637161112405e-06,7.4924815205886275e-06,1.144342051692383e-05,8.412336185371381e-06,-9.11287054323754e-06,5.6821410962699327e-05,3.6948786816393295e-05,1.9999040498399833e-05,-3.0131275078335225e-05,9.36295529602199e-05,5.613909305410259e-05,2.088415731779946e-05,0.00010856181532101436,-2.896867001516606e-05,0.0008818649645024662
2024-07-09,2.3897527481326164e-05,1.677784183652462e-05,8.31980257013471e-06,4.194366847039682e-06,9.952083937768175e-06,1.727234547183241e-05,1.3975547940601555e-05,5.452192646839336e-06,4.855262978762161e-05,1.1408595698810905e-05,5.523419343603582e-06,1.8960420264026418e-05,5.41463543882437e-05,4.071806315510427e-05,-3.285709114240792e-06,1.3894409620063832e-05,7.204457424885187e-06,1.3501723745016747e-05,1.9499342278733728e-05,1.6316690000656493e-05,-2.604598079877141e-05,4.534494814472887e-06,7.127647128100708e-06,1.0685759318921476e-05,7.614101015607242e-06,-8.548050088455622e-06,5.4163052890129155e-05,3.410200503191261e-05,1.619749857419716e-05,-2.816341545319455e-05,8.854008280729359e-05,5.4952890675543246e-05,1.949691886159068e-05,0.00011106139753061468,-2.778481439010433e-05,0.000828987150655085
2024-07-10,2.251566113818878e-05,1.556173720368978e-05,7.769100137527864e-06,3.864648235122508e-06,9.342236739197254e-06,1.604203340506608e-05,1.3212099565999952e-05,6.39495518133719e-06,4.6483222962317434e-05,1.0931616443318577e-05,5.5064821953115764e-06,1.7874049048952903e-05,5.1679028894182095e-05,3.797248510244197e-05,-8.204611408999746e-06,1.3111792561789796e-05,6.849539326909628e-06,1.2704227209925191e-05,1.852159554912241e-05,1.526328442282661e-05,-2.5741609814986163e-05,4.37962810993798e-06,6.71909078974148e-06,1.0335864203994447e-05,7.044514615368727e-06,-9.941929297178299e-06,5.091638316217295e-05,3.2103354583547725e-05,1.5207273520746378e-05,-2.6784386783530988e-05,8.395143774764942e-05,5.137555650285304e-05,1.3588782901342837e-05,0.00010450616129364213,-2.4283565584435017e-05,0.0008102688223337018
2024-07-11,2.6549227021349385e-05,2.2685628091668374e-05,7.885453522787237e-06,4.767321376755903e-06,1.3168844504165024e-05,2.4048365272603862e-05,1.4578900056009051e-05,3.3917212797767973e-06,5.5751945655381504e-05,1.1147395458503585e-05,6.873883498823024e-06,2.3366705424017566e-05,6.1999648230918e-05,3.892574003713966e-05,-1.1632316800540678e-05,1.2388100180078885e-05,6.561303561474529e-06,1.2416577514860476e-05,1.8380556396081132e-05,1.4581106367320201e-05,-2.4480496437557494e-05,4.355908273594335e-06,7.240346070485696e-06,1.160551101967805e-05,7.076870689857487e-06,-9.897367761189222e-06,5.143591866351842e-05,3.748472033801661e-05,1.605435784792492e-05,-2.7311647481903986e-05,9.385357645076544e-05,5.1890099409221516e-05,8.410150760380663e-06,9.910189798438371e-05,-2.387715110308919e-05,0.0007629270852074758
2024-07-12,2.9317270791719686e-05,1.9433214463960146e-05,4.79894633152848e-06,3.3605329473677085e-06,-1.5427856795788777e-06,1.3674542035712848e-05,4.656369379370309e-06,6.722483679863898e-06,5.3227036856660204e-05,1.1611921517748891e-05,6.94749661738217e-06,2.8002174517325474e-05,6.215282841475854e-05,4.05140411778875e-05,-1.2467116991307022e-05,1.3210913459398185e-05,6.8392477129564585e-06,2.0014208380848338e-05,2.2629684704784607e-05,1.9128240634339204e-05,-2.5129617737732508e-05,4.382579322073316e-06,1.0383663906044692e-05,1.3204371469855509e-05,8.9774857969744e-06,-1.0211809944768534e-05,9.279100743787742e-05,6.374558694180569e-05,4.397414437574162e-05,-3.6955293812867435e-05,0.00010651206682577213,6.730574837323526e-05,6.676908629199909e-07,0.0001119273212765427,-2.9777091713491337e-05,0.0007200157208943205
2024-07-15,2.9999514445259746e-05,2.22019226452045e-05,5.562656751166658e-06,3.3873294691441326e-06,1.7370729745413488e-06,1.815327842966488e-05,4.209196060357626e-06,1.00024536354202e-05,5.637511775723508e-05,1.2610184888281129e-05,6.898813474548081e-06,3.145911958438026e-05,6.696458958492445e-05,3.78127634989273e-05,-5.782548637855687e-06,1.2871284063548221e-05,6.527294590496636e-06,2.0186367711938633e-05,2.35546808714125e-05,1.7908265627589747e-05,-2.2035151623680982e-05,4.14099842445105e-06,1.0058876246838093e-05,1.290795168462828e-05,8.42313657236942e-06,-9.254456302120818e-06,9.138481796536858e-05,6.68394044068215e-05,4.1116630571136604e-05,-2.9929100598284027e-05,0.00011162416767642244,6.290318452533458e-05,8.622893187307539e-06,0.00010522321442280088,-2.8243623724335503e-05,0.0006823720423671389
2024-07-16,2.8664745398581416e-05,1.9620179060658138e-05,4.650588638908142e-06,3.217292201419969e-06,2.396789338873855e-06,1.674689376855246e-05,4.5051835689173996e-06,2.8394642325088415e-05,5.634937035081563e-05,1.340703049403698e-05,6.395695888405793e-06,2.7519469700438698e-05,6.379874660696445e-05,3.407050784443073e-05,-5.645293486714042e-05,1.2817922867449057e-05,6.094381721658583e-06,1.8025504103899026e-05,2.253570749705084e-05,1.615186127153683e-05,-4.4323081765673383e-05,3.89490825613237e-06,9.509867841419992e-06,1.2110836165625376e-05,7.956898859889052e-06,-7.343663184670436e-06,8.715624990043539e-05,6.230816341371385e-05,3.955042779182816e-05,3.055300718109587e-06,0.00010514298546921731,5.875498363126302e-05,-4.844000234053446e-06,9.955662756756627e-05,-4.1543344248105755e-06,0.0014168110870037107
2024-07-17,2.9044622119216462e-05,2.042291765599717e-05,5.816500193283721e-06,4.362492150820902e-06,6.58329410858631e-06,1.5573427724169717e-05,1.114811230519667e-05,2.7930831425664747e-05,5.483538182580088e-05,1.3965107062918594e-05,7.2738319659103024e-06,2.9951526620819545e-05,5.981179267657674e-05,3.8545048593972106e-05,-5.189663781578955e-05,1.3043184957104635e-05,6.649624414009364e-06,1.99238699722487e-05,2.1067507204092243e-05,1.994008247397895e-05,-4.0810484284675733e-05,4.514110436957186e-06,1.1699106424079403e-05,1.1276699029462497e-05,1.1885488561002305e-05,-6.112840605389834e-06,9.085722420503311e-05,5.822186380673953e-05,5.143449119833194e-05,5.4289464174668345e-06,9.884795246948853e-05,5.467441458258868e-05,-4.65294614029501e-06,0.00011634433164283401,1.77057102284166e-07,0.0013325345391242038
2024-07-18,3.91639253365324e-05,2.340686905708284e-05,4.867653725312949e-06,5.271257292401367e-06,6.841350985596982e-07,8.645878490032476e-06,1.4466356059007216e-05,3.9030340293001437e-05,5.303897484203627e-05,1.2914336383902353e-05,7.252769309514611e-06,2.6201235725768978e-05,5.409636624987297e-05,3.7647213441674146e-05,-4.424939292394729e-05,1.2290928403467593e-05,6.191454407094972e-06,1.9006781404511352e-05,2.010652807190273e-05,1.8542049647367756e-05,-3.900790091968471e-05,4.3587676752945034e-06,1.0454021259966891e-05,1.0008706598865256e-05,1.1565800689709095e-05,-4.485425305694741e-06,8.795981553822097e-05,5.75094728510417e-05,4.649832514907326e-05,-8.24774803988719e-07,9.594504942094084e-05,4.937949306738069e-05,-1.0828387880649341e-05,0.00011070385347037751,4.460575134265385e-06,0.0012663415342994851
2024-07-19,4.059848916727985e-05,2.672287787025667e-05,5.883305323677158e-06,4.954981854857284e-06,4.212435613640907e-06,1.5149789499879101e-05,1.6583311163788583e-05,3.776530144124345e-05,5.5744591596503245e-05,1.3770632164166638e-05,6.817603150943734e-06,2.9081341827885464e-05,5.961021187159769e-05,3.911160203771534e-05,-4.025131996769835e-05,1.200535619121854e-05,5.8199671426692736e-06,1.909977390172755e-05,2.1326839410309133e-05,1.8460980635266454e-05,-3.6295341686421104e-05,4.097241614776833e-06,9.826779984368877e-06,9.40818420293334e-06,1.0871852648326548e-05,-4.216299787353056e-06,8.604874488181605e-05,6.068250118252801e-05,4.652374132934565e-05,2.403045011465461e-07,0.00010322021786783017,5.195583368193305e-05,-8.180514189041695e-06,0.00010641598418162452,5.042249662117946e-06,0.0011906674207267057
2024-07-22,4.072630863692275e-05,2.7223112604576034e-05,6.329464479869543e-06,4.813216550505545e-06,4.760917823891147e-06,1.5934952644991372e-05,2.2706246371015768e-05,1.9074120534012053e-05,5.412598169971848e-05,1.3600124111744626e-05,6.536166406272922e-06,2.7993890400524515e-05,5.7423694532885396e-05,4.26053592067905e-05,-5.131360399884919e-05,1.1534145671847155e-05,5.5192515603572525e-06,1.8203543845255524e-05,2.0575324310122243e-05,1.9572101734054213e-05,-3.923765239577404e-05,3.860842867374326e-06,9.285781265008987e-06,8.946472094571666e-06,1.0651364824780681e-05,-4.959792390852434e-06,8.113622376483078e-05,5.7571014838973496e-05,4.595684635172202e-05,-4.907412610446398e-06,9.814652490482913e-05,5.354212128904121e-05,-1.8543743741793346e-05,0.00011979324892335503,-4.0863366959448076e-05,0.001224460525206264
2024-07-23,4.468204981055409e-05,3.176092518619105e-05,5.696776496011676e-06,4.032371209880415e-06,1.0448678550578953e-05,1.6169854658520408e-05,2.148061218702242e-05,2.600522303309713e-05,5.682963372356095e-05,1.254021254369702e-05,5.669484556900513e-06,3.2074734868061685e-05,5.512681577750512e-05,4.018090377924112e-05,-4.0447111950611115e-05,1.085209308545349e-05,5.207543836513354e-06,1.687524408602634e-05,1.9293733027916693e-05,1.8392371235557583e-05,-3.720256295530361e-05,3.6670268659475564e-06,8.269330368184762e-06,8.318106231456134e-06,1.0001768765721281e-05,-5.283144790186406e-06,8.184390808500927e-05,5.522848669698043e-05,4.332707545876234e-05,2.9251172316512714e-06,9.247939432084775e-05,5.0355043269930704e-05,-1.5928151066273196e-05,0.00011260857585967057,-3.8239006677136137e-05,0.0011611837431279265
2024-07-24,4.216822124852259e-05,3.0434530815231136e-05,5.3651940005207585e-06,3.671211079405342e-06,9.94991494035536e-06,1.558495051199354e-05,1.9838978274650532e-05,2.6931244540428075e-05,5.5427962585477035e-05,1.1823243346104477e-05,4.9160265803500214e-06,3.0594529086214685e-05,5.3154869955593836e-05,3.654701835047197e-05,-2.9400984086169348e-05,1.0201593087341738e-05,4.88779656075945e-06,1.5870571056693197e-05,1.8159683812011437e-05,1.7267242175368154e-05,-3.4818276501799766e-05,3.5320643306282948e-06,7.68173353302109e-06,7.5441267471392565e-06,9.653374950350215e-06,-6.740096296416328e-06,7.70315667826017e-05,5.2210282759567425e-05,4.0456864619438444e-05,4.656564741440042e-06,8.781902758698995e-05,4.652025923563501e-05,-9.239459049259612e-06,0.00010659694462681658,-4.119422461418897e-05,0.0011285089326423998
2024-07-25,7.092448419528368e-05,4.5218240379127275e-05,9.243893451261814e-06,6.715624925892956e-06,3.131777912089764e-05,3.1257437005282854e-05,2.4080780912451914e-05,3.690944811061973e-05,6.0920340746691266e-05,1.3343933691108337e-05,6.35427191282473e-06,4.04198991525781e-05,5.878246682563031e-05,3.7238095889688196e-05,-2.1481682675015665e-05,1.0153485631971603e-05,5.032856524743899e-06,1.7867412422048597e-05,1.929989263314083e-05,1.696054515458184e-05,-3.117252009141256e-05,3.6608058375477293e-06,9.51283114123615e-06,8.824456723054672e-06,9.641008629954801e-06,-5.125865041324647e-06,8.783029353609924e-05,6.073716455854009e-05,4.184313491248813e-05,1.251689454104223e-05,9.136560830457516e-05,4.6612560709944926e-05,-2.5306636325722745e-06,0.00010114429177648502,-3.6709531612748455e-05,0.001065094922918599
2024-07-26,6.834658593245723e-05,4.427772475129916e-05,7.813668572235554e-06,5.367961149507686e-06,3.0507193934385543e-05,3.093335317385195e-05,2.7504494919350605e-05,3.273496820028009e-05,5.91380878124151e-05,1.161811792047454e-05,4.974785428875374e-06,3.912369944311561e-05,5.6894741489726276e-05,4.0148098414499744e-05,-2.226369299212412e-05,1.0001282589171952e-05,5.223975553858197e-06,1.6237684427219232e-05,1.7332181013573992e-05,1.340181586348323e-05,-2.8279211912248635e-05,3.973181382563287e-06,8.340344422598914e-06,7.421337471665766e-06,6.320811413900422e-06,-3.714585442882768e-06,8.324101522111557e-05,5.8081031352858476e-05,4.243343981281643e-05,1.0517569357463902e-05,8.731832081043711e-05,4.831809231145111e-05,-4.191287032620654e-06,0.00010920492468226939,-4.019491989186265e-05,0.0010034790021902023
2024-07-29,7.165697570136858e-05,5.0049403770610725e-05,9.722856317846214e-06,7.552468823494747e-06,3.9831206268158395e-05,3.7845242541025195e-05,3.269367831322997e-05,5.206962696953949e-05,6.517490372405296e-05,1.3625411443619401e-05,7.52690316607996e-06,4.946162741408826e-05,6.345230794195922e-05,4.5517355109173076e-05,3.2940606488236463e-06,1.0164230904313984e-05,5.714818617646628e-06,1.8842521131041505e-05,1.9105580662322594e-05,1.4792264646822326e-05,-1.9748381821670477e-05,4.582559128409316e-06,1.1612541233005743e-05,9.94150285495833e-06,8.254778907134018e-06,3.711881594157623e-06,9.503491157294293e-05,6.7792567207008e-05,5.018137387210291e-05,4.194289922165039e-05,9.245217887019874e-05,5.351050317537445e-05,2.1257938061786685e-05,0.00010896445639650682,-1.8127548867221683e-05,0.0010044800481368785
2024-07-30,6.738644567131689e-05,4.686551705386381e-05,9.207188999547112e-06,7.1896598725108e-06,3.770782116845958e-05,3.5493874153970056e-05,3.067660721740865e-05,4.827047276592656e-05,6.23974878515461e-05,1.2383870896317933e-05,6.509514278746798e-06,4.4824977706806354e-05,6.0150286953269135e-05,4.3133587622729354e-05,7.323649092509203e-06,9.713050499215371e-06,5.583651351119885e-06,1.8336518152015454e-05,1.7770222860339833e-05,1.3774773405611107e-05,-2.014537609392094e-05,4.590111206125756e-06,1.1749138762815592e-05,9.092794738119026e-06,7.586089565276012e-06,1.3784047338882868e-06,9.179107670182541e-05,6.298100736741114e-05,4.6658979276634344e-05,3.3199882324799884e-05,8.713022557280258e-05,5.045468494419757e-05,2.1866928856873887e-05,0.00010253302393491911,-1.57443041232064e-05,0.0009599819914336252
2024-07-31,6.509284782831246e-05,4.317896990649492e-05,8.325979443447217e-06,6.694447677984268e-06,3.324785782304038e-05,3.0238302234827616e-05,2.54710505033769e-05,4.8389167012517606e-05,5.909085749844722e-05,1.1805194240323964e-05,6.150853217057624e-06,4.32340021054194e-05,5.810392086383993e-05,4.222770953679866e-05,5.377076132626307e-06,9.19205062047476e-06,5.260627527399618e-06,1.764927446051245e-05,1.729142794126979e-05,1.3580621625850984e-05,-1.9503209980409003e-05,4.3170334243375295e-06,1.1124364565558637e-05,8.661274902968967e-06,7.253692557853146e-06,1.1857029778673973e-06,8.904367774630979e-05,6.312834551727446e-05,4.808585067424286e-05,2.742112862744769e-05,8.748743694612941e-05,5.343948026926022e-05,1.5168238799882884e-05,0.0001028528243615575,-2.059820510151164e-05,0.0009075784400559699
2024-08-01,7.556719222193693e-05,5.384826502745696e-05,1.2806992533807811e-05,9.945393215971957e-06,2.8797137293031286e-05,3.464619216931448e-05,4.033672943941698e-05,2.302259462884816e-05,6.777277180866405e-05,1.568957646090507e-05,9.149955535892537e-06,3.837537002809416e-05,6.035530086028196e-05,5.4811258204129255e-05,-1.5659375425826034e-05,1.036557919642826e-05,6.210094584933578e-06,1.5739719606706627e-05,1.840903526886384e-05,1.8443926687739388e-05,-2.6113292235005064e-05,4.985803905173945e-06,9.83309757429051e-06,9.72208347215459e-06,1.098266214128318e-05,-4.5912756410287115e-06,8.4120475033455e-05,5.827799911389313e-05,4.240088849161463e-05,2.9612203650938243e-05,8.49305309588957e-05,5.7326768698739685e-05,4.5383101328917945e-06,0.00011537170475558361,-4.497169623398397e-05,0.0008882140905626359
2024-08-02,8.152907325357211e-05,7.163173700074234e-05,8.720400331519394e-06,8.414857483373064e-06,1.7961657964130472e-05,4.515510667996205e-05,4.0663634059764254e-05,1.2626395787982067e-05,0.00010578027515657001,8.104729920373835e-06,6.731328316194659e-06,1.7837984557004428e-05,8.193639027144934e-05,5.702269962629414e-05,-3.2768860983769436e-05,1.0792649918802028e-05,6.13270382164837e-06,1.7674624779202983e-05,1.3325028261786034e-05,1.6468821588498534e-05,-2.1696546604901675e-05,4.769736118299013e-06,1.0053411453186824e-05,8.018843071795398e-06,1.0079294587898564e-05,-3.5137564092234895e-06,8.697625714514052e-05,4.385856692448104e-05,3.747307821564311e-05,3.565794953130554e-05,9.493103673578724e-05,5.718175346426909e-05,-6.545436716712682e-06,0.00010916840660082272,-4.463286069073659e-05,0.0008426640113488725
2024-08-05,9.830959813885726e-05,8.633518555368997e-05,-4.489051788215723e-06,-1.0800861263519336e-07,1.580995678688841e-05,3.858480477364179e-05,4.045028879718339e-05,8.281629337099231e-05,0.00011609306187241664,-3.5043159799079254e-06,-7.023811998950304e-07,1.5826065044142714e-05,7.363504507510903e-05,5.555341724886281e-05,3.140109915597367e-05,1.7571188362675506e-05,1.0458198191387164e-05,1.7242832289014358e-05,1.4785625360606321e-05,1.4177388924614367e-05,-6.1925057793679e-05,7.449919552487506e-06,9.847549484708166e-06,8.966144539286627e-06,8.650820573588128e-06,-2.9550994815896215e-05,8.181090547603808e-05,4.141839031261374e-05,3.51143573359626e-05,3.0002564071476046e-05,8.992302526386945e-05,5.3354193836455016e-05,-1.8792268605158524e-05,0.00010284703602957022,-3.466619057391481e-05,0.001024361579523637
2024-08-06,0.0001447329708742084,0.00012009155468457099,-2.8062269191269455e-06,-1.0152809587708175e-07,6.58076754576832e-05,6.733999277910168e-05,6.009134166455715e-05,0.00030610868275422065,0.00013810288017081834,-2.2421847921628414e-06,-6.602383279013286e-07,5.2789275468140966e-05,9.23385429887292e-05,6.86426315279069e-05,0.00019938253792263489,1.655510238740767e-05,9.830706299903935e-06,1.7584581286675e-05,1.4737853918173062e-05,1.3922916327412211e-05,-5.2043054651569175e-05,7.002924379338255e-06,9.256696515625675e-06,8.42817586692943e-06,8.13177133917284e-06,-2.7777935126942442e-05,0.00012650910238668,6.918667305846549e-05,5.449535919162414e-05,0.00025046239971039994,0.00010297806645298807,6.325759629943021e-05,0.00011788342513062528,0.00010598396587151348,6.368863304003366e-05,0.001958720052552697
2024-08-07,0.00014140944038286497,0.00011493775750494854,-6.042288597622497e-06,-3.162238332636916e-07,7.358021000025277e-05,6.857006857554629e-05,5.172745824598188e-05,0.00030880418611254907,0.00013060198819536307,-3.4106916094680007e-06,-7.051297851139903e-07,5.410809639425498e-05,8.881548983200616e-05,6.270280848217796e-05,0.0001954810154231422,1.772396257524695e-05,9.381086628897187e-06,9.085469815640837e-06,1.050628910979155e-05,1.6109616286233347e-05,-6.229702164556955e-05,6.591842762538017e-06,8.218527535552371e-06,7.705403696732398e-06,7.839855312901734e-06,-2.6978766788030902e-05,0.00014454733420273994,7.655973678529271e-05,4.082105585202176e-05,0.00028148824943176315,0.00010198139557216407,5.47836049832384e-05,0.00013151892854656346,0.00010384890310670319,4.117081758549422e-05,0.001923952784794635
2024-08-08,0.00013581207972450846,0.00010660625637988506,-4.424825501721105e-06,2.059528397506842e-06,7.282394471622728e-05,6.425332882056084e-05,4.89930935919427e-05,0.0002978226664874042,0.00012347932738566848,-3.829876190963808e-06,-1.8343813838537009e-06,4.9042939530733183e-05,8.358724130804689e-05,5.875706874546168e-05,0.00018000065937774968,1.7205979090988808e-05,9.842596801703476e-06,1.0130531491454886e-05,9.787879521201506e-06,1.5303548325294572e-05,-5.5279008791836485e-05,8.120132150309657e-06,1.0711828165366267e-05,7.077752947228147e-06,7.670903531677896e-06,-1.9199767366786423e-05,0.00014051045346714968,7.17095078205165e-05,3.8839732390157424e-05,0.0002741618594601687,9.587671958366109e-05,5.14706837288128e-05,0.0001230983944359012,9.766520137533461e-05,3.9665819603214745e-05,0.0018282416648280524
2024-08-09,0.00015912843600709086,0.00012344631003511088,-6.235371607695608e-06,3.0116585480457045e-06,8.299298183768649e-05,7.304362493732564e-05,6.753464966985102e-05,0.0004374366984884981,0.00013323027673248583,-5.13320074820025e-06,-9.299309143703704e-07,5.6836779638116716e-05,8.791049117223181e-05,7.109510365861374e-05,0.00028549943547578904,1.631059517019995e-05,9.18106722497124e-06,8.563465152552844e-06,8.366269156549129e-06,1.2968030459501143e-05,-6.235287025184434e-05,7.669699415898313e-06,1.0566147648786894e-05,7.085401397766237e-06,7.94502861171383e-06,-1.2663870937137251e-05,0.00013879734337336134,7.324980200862343e-05,4.643473256203333e-05,0.0003304775148171946,9.520621249018265e-05,5.701549492831747e-05,0.00017900346323052084,0.00010647041751811045,0.0001447994360397733,0.0025067548514438975
2024-08-12,0.00015067168317441548,0.00011706087334982741,-4.960134518103762e-06,3.580710366837388e-06,7.916871241962733e-05,7.062718598454574e-05,6.4152465298748e-05,0.0004077259231674759,0.00012619263239047146,-3.981592128077365e-06,-1.7222376527125705e-07,5.450816451116383e-05,8.44765825753886e-05,6.74565474983268e-05,0.0002651259629943251,1.6076269825741682e-05,9.249489093954387e-06,9.003929481804148e-06,9.488333675422379e-06,1.2743273807933129e-05,-6.147339548406422e-05,7.724779694570242e-06,1.0726158521385834e-05,8.011522086496285e-06,7.928708070327725e-06,-1.4285046615017579e-05,0.00013169296484657824,7.093697879547889e-05,4.43580608086027e-05,0.0003069799127025071,9.303739927391297e-05,5.480188764803701e-05,0.00016201920289009896,0.00010049353800846023,0.0001339840653475503,0.002367352110713747
2024-08-13,0.00014164550892586334,0.00011002829530525534,-4.612852059161143e-06,3.377226488497825e-06,7.421963277165226e-05,6.616581624816173e-05,6.079400770627623e-05,0.0003825235107976315,0.00011862671390119703,-3.774082172799899e-06,-1.690670895337926e-07,5.136338079507628e-05,7.954935148303873e-05,6.309912371692317e-05,0.00024968523430383255,1.5286365533237677e-05,8.73446092103354e-06,7.764094157861708e-06,8.132293376323644e-06,1.3704110015971943e-05,-6.0383062025672556e-05,7.270426020768514e-06,9.922615785254321e-06,7.350931591022827e-06,7.847529895257018e-06,-1.4022028929503667e-05,0.00012659343780481376,6.983182877509818e-05,3.4785838081851307e-05,0.00029896696362069784,9.099871485061959e-05,4.3742247451443846e-05,0.00016400002775546232,0.00011150798280635159,0.00010028093170823003,0.0022639546883279488
